,clientes,predicción
1872,108520,0
1873,108558,0
1874,108564,1
1875,108568,0
1876,108570,1
1877,108574,1
1878,108578,0
1879,108598,0
1880,108612,0
1881,108614,1
1882,108616,0
1883,108632,1
1884,108636,0
1885,108638,0
1886,108640,1
1887,108642,0
1888,108644,1
1889,108660,1
1890,108672,0
1891,108674,0
1892,108686,1
1893,108698,0
1894,108704,0
1895,108716,0
1896,108722,0
1897,108724,0
1898,108726,1
1899,108728,1
1900,108730,0
1901,108738,1
1902,108752,0
1903,108762,0
1904,108764,0
1905,108768,0
1906,108776,1
1907,108784,0
1908,108788,1
1909,108798,1
1910,108800,0
1911,108804,1
1912,108806,0
1913,108810,1
1914,108832,0
1915,108834,0
1916,108836,0
1917,108874,1
1918,108878,1
1919,108904,0
1920,108920,0
1921,108946,0
1922,108950,1
1923,108952,0
1924,108968,0
1925,108972,0
1926,108978,0
1927,108984,1
1928,108986,0
1929,108998,1
1930,109008,0
1931,109010,0
1932,109014,0
1933,109020,1
1934,109022,0
1935,109032,0
1936,109036,1
1937,109040,1
1938,109042,1
1939,109062,0
1940,109076,0
1941,109080,1
1942,109096,0
1943,109108,1
1944,109114,1
1945,109132,1
1946,109144,0
1947,109156,0
1948,109160,0
1949,109176,1
1950,109180,1
1951,109190,0
1952,109204,1
1953,109210,0
1954,109224,0
1955,109226,0
1956,109228,1
1957,109258,0
1958,109260,1
1959,109272,0
1960,109274,0
1961,109276,0
1962,109280,0
1963,109286,0
1964,109302,1
1965,109306,1
1966,109314,1
1967,109346,0
1968,109348,1
1969,109362,0
1970,109374,1
1971,109382,0
1972,109388,0
1973,109400,1
1974,109406,0
1975,109432,0
1976,109452,0
1977,109468,1
1978,109476,0
1979,109504,0
1980,109514,0
1981,109516,0
1982,109518,1
1983,109528,1
1984,109534,1
1985,109540,1
1986,109550,0
1987,109556,0
1988,109566,1
1989,109576,0
1990,109580,0
1991,109590,1
1992,109600,1
1993,109602,0
1994,109612,1
1995,109626,1
1996,109634,1
1997,109652,0
1998,109654,1
1999,109666,1
2000,109668,0
2001,109688,1
2002,109716,1
2003,109724,0
2004,109740,1
2005,109750,0
2006,109770,1
2007,109846,0
2008,109858,0
2009,109862,0
2010,109876,0
2011,110020,0
2012,110036,1
2013,110072,1
2014,110188,1
2015,110236,1
2016,110238,1
2017,110284,1
2018,110296,0
2019,110418,0
2020,110468,1
2021,110500,1
2022,110612,1
2023,110624,1
2024,110662,1
2025,110696,0
2026,110708,1
2027,110754,0
2028,110884,1
2029,110970,0
2030,111002,1
2031,111004,1
2032,111022,0
2033,111108,1
2034,111218,1
2035,111240,0
2036,112166,0
2037,112624,0
2038,113222,1
2039,113232,1
2040,113266,1
2041,113282,1
2042,113294,1
2043,113296,0
2044,113300,1
2045,113302,0
2046,113310,0
2047,113316,0
2048,113324,0
2049,113342,0
2050,113346,1
2051,113352,1
2052,113356,1
2053,113380,0
2054,113392,0
2055,113396,0
2056,113414,1
2057,113440,0
2058,113444,1
2059,113446,0
2060,113456,0
2061,113504,0
2062,113528,1
2063,113542,1
2064,113544,1
2065,113546,0
2066,113552,0
2067,113592,1
2068,113594,0
2069,113596,0
2070,113626,0
2071,113630,0
2072,113658,1
2073,113672,1
2074,113684,0
2075,113706,0
2076,113720,1
2077,113736,0
2078,113752,1
2079,113754,0
2080,113786,0
2081,113804,0
2082,113814,0
2083,113842,0
2084,113848,1
2085,113862,1
2086,113870,0
2087,113878,0
2088,113882,0
2089,113884,0
2090,113888,0
2091,113902,1
2092,113916,1
2093,113982,1
2094,113984,0
2095,114012,0
2096,114014,0
2097,114028,1
2098,114032,1
2099,114066,0
2100,114070,1
2101,114078,1
2102,114082,1
2103,114088,0
2104,114096,0
2105,114116,1
2106,114124,0
2107,114128,0
2108,114132,0
2109,114150,0
2110,114156,1
2111,114186,1
2112,114210,0
2113,114214,0
2114,114220,0
2115,114242,1
2116,114248,0
2117,114250,1
2118,114252,0
2119,114254,1
2120,114258,1
2121,114262,1
2122,114268,0
2123,114270,0
2124,114280,0
2125,114282,0
2126,114294,0
2127,114298,0
2128,114304,0
2129,114330,0
2130,114332,0
2131,114342,1
2132,114362,1
2133,114378,0
2134,114394,1
2135,114422,0
2136,114428,0
2137,114434,0
2138,114444,1
2139,114458,1
2140,114476,0
2141,114478,0
2142,114484,0
2143,114492,0
2144,114506,1
2145,114508,1
2146,114510,0
2147,114514,1
2148,114526,1
2149,114530,0
2150,114532,1
2151,114536,1
2152,114546,1
2153,114554,1
2154,114556,1
2155,114564,0
2156,114592,1
2157,114610,1
2158,114628,0
2159,114630,0
2160,114640,1
2161,114642,1
2162,114644,0
2163,114648,0
2164,114674,1
2165,114682,1
2166,114686,0
2167,114700,1
2168,114706,0
2169,114762,0
2170,114766,1
2171,114770,0
2172,114774,0
2173,114810,0
2174,114812,1
2175,114820,1
2176,114832,1
2177,114838,0
2178,114840,1
2179,114856,1
2180,114864,0
2181,114876,1
2182,114898,0
2183,114912,0
2184,114916,0
2185,114920,0
2186,114950,1
2187,114952,0
2188,114956,0
2189,114958,0
2190,114974,0
2191,114984,1
2192,114998,0
2193,115016,0
2194,115022,0
2195,115032,1
2196,115044,1
2197,115062,0
2198,115116,1
2199,115118,1
2200,115122,1
2201,115124,0
2202,115130,1
2203,115132,1
2204,115136,1
2205,115156,0
2206,115174,0
2207,115182,0
2208,115190,0
2209,115196,1
2210,115206,0
2211,115210,0
2212,115218,1
2213,115226,0
2214,115258,1
2215,115272,1
2216,115294,0
2217,115302,0
2218,115308,0
2219,115340,1
2220,115344,0
2221,115350,1
2222,115366,1
2223,115370,1
2224,115394,0
2225,115396,1
2226,115422,0
2227,115438,0
2228,115448,0
2229,115462,0
2230,115484,0
2231,115488,0
2232,115494,0
2233,115506,1
2234,115512,1
2235,115514,0
2236,115526,0
2237,115532,1
2238,115540,0
2239,115548,0
2240,115550,0
2241,115552,1
2242,115562,1
2243,115570,1
2244,115582,1
2245,115590,0
2246,115594,0
2247,115596,1
2248,115602,1
2249,115632,1
2250,115636,1
2251,115662,0
2252,115668,0
2253,115700,1
2254,115702,0
2255,115748,0
2256,115754,0
2257,115758,1
2258,115762,0
2259,115788,0
2260,115808,1
2261,115814,0
2262,115842,1
2263,115866,0
2264,115868,0
2265,115872,1
2266,115878,0
2267,115892,0
2268,115906,0
2269,115918,0
2270,115926,1
2271,115946,1
2272,115958,0
2273,115960,0
2274,115990,1
2275,115998,0
2276,116024,1
2277,116032,0
2278,116042,0
2279,116044,0
2280,116046,0
2281,116066,0
2282,116090,0
2283,116116,0
2284,116118,0
2285,116120,0
2286,116132,1
2287,116144,0
2288,116154,1
2289,116176,1
2290,116182,0
2291,116200,0
2292,116204,1
2293,116214,0
2294,116216,0
2295,116238,1
2296,116250,1
2297,116266,0
2298,116302,1
2299,116306,0
2300,116308,0
2301,116324,0
2302,116334,0
2303,116338,0
2304,116340,0
2305,116362,0
2306,116376,0
2307,116388,0
2308,116392,0
2309,116422,1
2310,116456,0
2311,116458,0
2312,116464,1
2313,116470,0
2314,116474,0
2315,116490,1
2316,116500,1
2317,116520,0
2318,116560,0
2319,116568,0
2320,116572,0
2321,116580,0
2322,116634,1
2323,116636,0
2324,116672,0
2325,116676,0
2326,116686,1
2327,116688,1
2328,116696,0
2329,116698,1
2330,116714,1
2331,116720,0
2332,116726,0
2333,116732,1
2334,116760,0
2335,116776,0
2336,116778,0
2337,116792,0
2338,116794,1
2339,116808,1
2340,116824,0
2341,116830,0
2342,116836,0
2343,116846,0
2344,116856,1
2345,116870,0
2346,116890,0
2347,116898,0
2348,116908,1
2349,116920,0
2350,116960,1
2351,116982,1
2352,116992,0
2353,117010,0
2354,117028,0
2355,117040,0
2356,117070,0
2357,117102,1
2358,117120,0
2359,117132,0
2360,117134,0
2361,117136,0
2362,117152,0
2363,117156,0
2364,117176,0
2365,117184,1
2366,117226,0
2367,117228,1
2368,117236,1
2369,117244,0
2370,117248,0
2371,117258,1
2372,117272,0
2373,117288,0
2374,117304,1
2375,117314,0
2376,117322,0
2377,117344,0
2378,117364,0
2379,117376,0
2380,117380,0
2381,117382,1
2382,117386,1
2383,117418,0
2384,117430,0
2385,117442,1
2386,117470,0
2387,117478,1
2388,117482,0
2389,117484,0
2390,117498,0
2391,117524,1
2392,117532,0
2393,117540,1
2394,117560,1
2395,117562,0
2396,117584,0
2397,117618,0
2398,117622,0
2399,117626,0
2400,117628,0
2401,117632,0
2402,117638,0
2403,117646,0
2404,117654,0
2405,117658,0
2406,117664,0
2407,117668,0
2408,117670,0
2409,117690,1
2410,117700,0
2411,117722,0
2412,117724,0
2413,117764,1
2414,117778,1
2415,117782,0
2416,117788,0
2417,117820,0
2418,117834,1
2419,117838,0
2420,117862,1
2421,117864,1
2422,117882,0
2423,117892,0
2424,117896,1
2425,117898,0
2426,117902,1
2427,117906,0
2428,117916,0
2429,117924,0
2430,117932,0
2431,117990,0
2432,117998,0
2433,118000,1
2434,118008,1
2435,118012,0
2436,118018,1
2437,118028,1
2438,118064,0
2439,118070,1
2440,118074,0
2441,118076,1
2442,118078,1
2443,118092,0
2444,118096,1
2445,118098,0
2446,118116,1
2447,118132,0
2448,118136,1
2449,118138,0
2450,118148,0
2451,118164,1
2452,118196,0
2453,118198,1
2454,118210,0
2455,118216,0
2456,118238,0
2457,118244,0
2458,118256,0
2459,118266,0
2460,118280,0
2461,118286,0
2462,118288,0
2463,118292,1
2464,118296,0
2465,118314,0
2466,118326,1
2467,118330,0
2468,118332,0
2469,118340,1
2470,118384,1
2471,118386,0
2472,118412,1
2473,118436,0
2474,118440,0
2475,118448,1
2476,118464,1
2477,118472,0
2478,119392,1
2479,119400,1
2480,119408,0
2481,119428,0
2482,119436,1
2483,119440,0
2484,119444,1
2485,119462,0
2486,119470,0
2487,119502,0
2488,119538,0
2489,119794,0
2490,119978,0
2491,120020,0
2492,120640,0
2493,120770,1
2494,120772,1
2495,120774,0
2496,121050,0
2497,121060,0
2498,121066,1
2499,121070,1
2500,121072,1
2501,121128,0
2502,121132,0
2503,121134,0
2504,121152,1
2505,121692,0
2506,121698,1
2507,121720,0
2508,121734,0
2509,121736,1
2510,121742,1
2511,121744,0
2512,121870,0
2513,122144,0
2514,122238,0
2515,122268,0
2516,122564,0
2517,123026,0
2518,123054,1
2519,123060,0
2520,123140,0
2521,123192,0
2522,123196,1
2523,123712,0
2524,123716,1
2525,124134,0
2526,124146,1
2527,124156,1
2528,124206,1
2529,124212,0
2530,124216,0
2531,124218,1
2532,124234,0
2533,124238,0
2534,124718,0
2535,124752,0
2536,124792,0
2537,124818,0
2538,124826,0
2539,124990,0
2540,125420,1
2541,125630,0
2542,125640,1
2543,125688,1
2544,125694,0
2545,125696,0
2546,125698,0
2547,125710,0
2548,125736,0
2549,125738,1
2550,125864,0
2551,126016,0
2552,126060,0
2553,126062,0
2554,126068,0
2555,126110,1
2556,126414,0
2557,126426,0
2558,126438,0
2559,126604,1
2560,126610,0
2561,126716,1
2562,126736,0
2563,126774,0
2564,126776,0
2565,126796,1
2566,126808,0
2567,126818,0
2568,127112,0
2569,127120,1
2570,127484,1
2571,127512,0
2572,127518,0
2573,127624,1
2574,127644,1
2575,127658,0
2576,127660,0
2577,128126,0
2578,128670,0
2579,128672,0
2580,128716,1
2581,128720,1
2582,128726,0
2583,128740,0
2584,128748,1
2585,128750,1
2586,128764,0
2587,128790,0
2588,128808,0
2589,128814,1
2590,128816,0
2591,128830,0
2592,128832,1
2593,128840,1
2594,128858,0
2595,128860,0
2596,128864,0
2597,128878,1
2598,128882,1
2599,128886,1
2600,128892,1
2601,128896,0
2602,128924,0
2603,128936,0
2604,128940,1
2605,128944,0
2606,129024,0
2607,129032,0
2608,129060,1
2609,129072,1
2610,129078,0
2611,129098,0
2612,129120,0
2613,129126,0
2614,129138,0
2615,129156,1
2616,129186,0
2617,129208,1
2618,129222,0
2619,129224,1
2620,129226,1
2621,129246,0
2622,129250,0
2623,129276,0
2624,129278,1
2625,129298,0
2626,129322,0
2627,129324,0
2628,129334,1
2629,129342,1
2630,129350,1
2631,129358,1
2632,129364,1
2633,129374,1
2634,129376,0
2635,129378,1
2636,129392,0
2637,129408,1
2638,129414,0
2639,129428,0
2640,129432,0
2641,129444,1
2642,129452,1
2643,129454,0
2644,129458,1
2645,129464,0
2646,129474,1
2647,129490,1
2648,129492,1
2649,129496,1
2650,129502,0
2651,129518,0
2652,129538,0
2653,129564,1
2654,129568,0
2655,129570,0
2656,129582,0
2657,129592,0
2658,129598,0
2659,129606,1
2660,129616,0
2661,129636,1
2662,129642,0
2663,129646,0
2664,129648,0
2665,129664,0
2666,129672,1
2667,129676,1
2668,129696,1
2669,129708,0
2670,129718,0
2671,129726,1
2672,129742,1
2673,129744,0
2674,129758,0
2675,129762,0
2676,129772,0
2677,129782,1
2678,129786,0
2679,129800,1
2680,129810,0
2681,129814,0
2682,129836,0
2683,129838,0
2684,129844,0
2685,129854,0
2686,129856,0
2687,129868,0
2688,129876,0
2689,129888,1
2690,129892,0
2691,129894,1
2692,129898,0
2693,129900,1
2694,129906,1
2695,129908,0
2696,129912,0
2697,129932,0
2698,129944,0
2699,129952,0
2700,129968,0
2701,129986,0
2702,129994,1
2703,130002,0
2704,130008,1
2705,130010,0
2706,130012,0
2707,130036,0
2708,130042,1
2709,130056,1
2710,130064,0
2711,130066,1
2712,130092,1
2713,130096,0
2714,130118,0
2715,130138,1
2716,130150,1
2717,130156,1
2718,130164,0
2719,130170,0
2720,130176,0
2721,130186,1
2722,130194,0
2723,130198,1
2724,130202,0
2725,130206,1
2726,130210,0
2727,130214,0
2728,130216,0
2729,130242,0
2730,130244,1
2731,130248,1
2732,130252,0
2733,130270,1
2734,130276,1
2735,130280,1
2736,130284,0
2737,130290,1
2738,130292,1
2739,130294,0
2740,130302,0
2741,130312,0
2742,130314,0
2743,130344,0
2744,130356,0
2745,130358,0
2746,130366,0
2747,130376,1
2748,130384,1
2749,130424,1
2750,130434,1
2751,130450,0
2752,130474,1
2753,130478,0
2754,130480,0
2755,130510,0
2756,130514,0
2757,130534,1
2758,130536,0
2759,130554,0
2760,130570,0
2761,130602,0
2762,130614,1
2763,130616,1
2764,130628,0
2765,130630,0
2766,130640,0
2767,130648,1
2768,130652,1
2769,130656,0
2770,130662,1
2771,130666,1
2772,130698,0
2773,130718,1
2774,130726,0
2775,130734,1
2776,130736,0
2777,130744,1
2778,130758,0
2779,130774,0
2780,130780,0
2781,130782,0
2782,130800,0
2783,130808,0
2784,130812,0
2785,130822,0
2786,130852,0
2787,130860,1
2788,130880,0
2789,130890,1
2790,130900,1
2791,130912,0
2792,130914,0
2793,130926,1
2794,130932,0
2795,130938,1
2796,130954,1
2797,130960,1
2798,130964,0
2799,130966,0
2800,130980,0
2801,130986,0
2802,130988,0
2803,130998,0
2804,131002,1
2805,131004,1
2806,131006,0
2807,131020,0
2808,131034,0
2809,131042,0
2810,131052,0
2811,131054,1
2812,131060,1
2813,131076,1
2814,131092,1
2815,131108,0
2816,131132,0
2817,131138,0
2818,131142,0
2819,131146,0
2820,131156,0
2821,131158,0
2822,131174,1
2823,131178,1
2824,131190,1
2825,131202,1
2826,131208,0
2827,131212,0
2828,131248,1
2829,131260,0
2830,131278,0
2831,131282,0
2832,131284,0
2833,131290,1
2834,131304,1
2835,131334,0
2836,131342,0
2837,131376,0
2838,131382,0
2839,131388,0
2840,131392,0
2841,131398,1
2842,131400,1
2843,131426,0
2844,131432,1
2845,131440,0
2846,131458,1
2847,131462,0
2848,131470,1
2849,131474,1
2850,131482,1
2851,131492,0
2852,131498,1
2853,131502,0
2854,131518,0
2855,131520,1
2856,131526,1
2857,131530,0
2858,131548,1
2859,131564,0
2860,131572,0
2861,131588,0
2862,131592,0
2863,131600,0
2864,131640,0
2865,131648,0
2866,131650,1
2867,131664,0
2868,131668,1
2869,131670,1
2870,131696,0
2871,131704,1
2872,131706,0
2873,131714,0
2874,131728,0
2875,131744,1
2876,131758,1
2877,131760,0
2878,131764,0
2879,131770,0
2880,131772,1
2881,131780,0
2882,131782,1
2883,131794,0
2884,131796,1
2885,131806,1
2886,131810,0
2887,131830,0
2888,131840,0
2889,131844,1
2890,131862,1
2891,131864,1
2892,131868,0
2893,131874,1
2894,131894,0
2895,131904,0
2896,131910,1
2897,131940,1
2898,131942,0
2899,131948,1
2900,131952,0
2901,131962,0
2902,131966,0
2903,131980,1
2904,131992,0
2905,132008,0
2906,132036,0
2907,132038,1
2908,132044,0
2909,132050,1
2910,132060,0
2911,132068,0
2912,132072,1
2913,132076,1
2914,132078,1
2915,132082,0
2916,132088,1
2917,132100,0
2918,132104,0
2919,132106,0
2920,132120,0
2921,132124,1
2922,132126,1
2923,132134,0
2924,132142,1
2925,132148,0
2926,132150,1
2927,132156,0
2928,132160,0
2929,132162,0
2930,132170,0
2931,132182,1
2932,132186,1
2933,132194,1
2934,132216,0
2935,132228,0
2936,132230,1
2937,132242,1
2938,132250,0
2939,132268,1
2940,132278,1
2941,132286,0
2942,132288,0
2943,132296,0
2944,132300,1
2945,132310,1
2946,132346,0
2947,132348,1
2948,132356,0
2949,132362,1
2950,132376,0
2951,132382,0
2952,132388,1
2953,132398,0
2954,132404,0
2955,132408,1
2956,132430,1
2957,132432,0
2958,132440,0
2959,132454,1
2960,132458,1
2961,132482,1
2962,132494,0
2963,132498,0
2964,132502,1
2965,132510,0
2966,132518,1
2967,132524,1
2968,132526,0
2969,132570,1
2970,132574,0
2971,132580,0
2972,132588,1
2973,132610,1
2974,132630,0
2975,132632,0
2976,132634,0
2977,132636,1
2978,132640,0
2979,132644,1
2980,132650,1
2981,132652,0
2982,132654,0
2983,132662,1
2984,132696,1
2985,132698,1
2986,132700,0
2987,132704,0
2988,132708,1
2989,132718,1
2990,132738,1
2991,132740,1
2992,132750,0
2993,132754,0
2994,132756,0
2995,132764,1
2996,132766,0
2997,132768,1
2998,132796,0
2999,132812,0
3000,132814,0
3001,132822,0
3002,132828,0
3003,132842,0
3004,132882,0
3005,132906,1
3006,132908,0
3007,132912,1
3008,132914,0
3009,132928,0
3010,132942,0
3011,132950,1
3012,132982,0
3013,132986,0
3014,132988,0
3015,133012,1
3016,133064,1
3017,133072,1
3018,133074,0
3019,133076,0
3020,133082,0
3021,133084,1
3022,133086,1
3023,133096,0
3024,133100,1
3025,133102,1
3026,133106,0
3027,133150,0
3028,133198,0
3029,133200,0
3030,133228,1
3031,133234,0
3032,133236,0
3033,133240,0
3034,133288,0
3035,133292,0
3036,133294,1
3037,133324,0
3038,133342,0
3039,133348,0
3040,133368,1
3041,133380,1
3042,133394,1
3043,133406,1
3044,133408,0
3045,133412,0
3046,133416,0
3047,133420,0
3048,133424,0
3049,133426,0
3050,133436,0
3051,133466,0
3052,133496,0
3053,133512,1
3054,133520,0
3055,133552,0
3056,133564,0
3057,133570,0
3058,133588,0
3059,133604,1
3060,133608,0
3061,133628,0
3062,133632,0
3063,133634,1
3064,133638,0
3065,133642,1
3066,133668,0
3067,133670,1
3068,133672,1
3069,133708,0
3070,133712,1
3071,133716,1
3072,133742,0
3073,133748,0
3074,133766,1
3075,133772,1
3076,133782,0
3077,133804,0
3078,133818,0
3079,133822,1
3080,133828,0
3081,133832,1
3082,133838,0
3083,133844,0
3084,133848,0
3085,133850,0
3086,133852,1
3087,133854,0
3088,133872,1
3089,133878,1
3090,133882,0
3091,133884,1
3092,133890,0
3093,133930,1
3094,133936,1
3095,133940,0
3096,133950,0
3097,133960,0
3098,133990,0
3099,133994,1
3100,134008,1
3101,134016,0
3102,134064,1
3103,134084,1
3104,134088,0
3105,134090,0
3106,134094,0
3107,134102,1
3108,134104,1
3109,134106,0
3110,134118,1
3111,134122,0
3112,134128,1
3113,134130,1
3114,134132,1
3115,134136,0
3116,134138,0
3117,134150,1
3118,134160,0
3119,134190,1
3120,134194,1
3121,134212,0
3122,134240,1
3123,134248,1
3124,134254,1
3125,134256,1
3126,134260,0
3127,134266,0
3128,134290,0
3129,134340,1
3130,134346,0
3131,134358,1
3132,134372,0
3133,134374,0
3134,134380,1
3135,134394,0
3136,134396,1
3137,134432,0
3138,134440,0
3139,134462,1
3140,134464,0
3141,134468,1
3142,134478,1
3143,134484,1
3144,134498,0
3145,134506,1
3146,134512,0
3147,134522,0
3148,134540,0
3149,134550,1
3150,134552,1
3151,134562,1
3152,134594,0
3153,134604,1
3154,134614,0
3155,134642,0
3156,134644,0
3157,134652,0
3158,134662,1
3159,134664,0
3160,134718,1
3161,134724,0
3162,134742,0
3163,134748,1
3164,134752,0
3165,134764,0
3166,134768,0
3167,134770,1
3168,134774,0
3169,134778,1
3170,134780,0
3171,134784,1
3172,134786,0
3173,134806,1
3174,134814,1
3175,134826,0
3176,134844,0
3177,134850,1
3178,134854,1
3179,134876,0
3180,134886,1
3181,134888,0
3182,134890,0
3183,134912,0
3184,134914,0
3185,134922,0
3186,134926,0
3187,134930,1
3188,134946,0
3189,134950,1
3190,134954,0
3191,134956,0
3192,134962,0
3193,135004,0
3194,135006,0
3195,135008,0
3196,135012,0
3197,135024,1
3198,135028,1
3199,135046,0
3200,135064,0
3201,135066,1
3202,135068,0
3203,135072,0
3204,135094,0
3205,135098,0
3206,135100,0
3207,135102,0
3208,135114,1
3209,135136,0
3210,135146,0
3211,135192,1
3212,135198,1
3213,135212,1
3214,135228,0
3215,135232,0
3216,135244,0
3217,135248,1
3218,135262,1
3219,135268,1
3220,135280,1
3221,135286,1
3222,135316,0
3223,135324,1
3224,135326,1
3225,135336,1
3226,135346,0
3227,135358,0
3228,135362,0
3229,135370,0
3230,135386,0
3231,135394,0
3232,135400,0
3233,135414,0
3234,135418,0
3235,135422,0
3236,135428,0
3237,135440,0
3238,135460,0
3239,135464,1
3240,135498,0
3241,135500,0
3242,135504,1
3243,135516,0
3244,135530,1
3245,135584,0
3246,135610,0
3247,135612,1
3248,135614,0
3249,135662,1
3250,135666,1
3251,135670,1
3252,135676,1
3253,135684,1
3254,135730,0
3255,135732,0
3256,135734,1
3257,135744,1
3258,135764,0
3259,135772,1
3260,135778,0
3261,135786,0
3262,135808,1
3263,135816,0
3264,135818,0
3265,135828,1
3266,135860,0
3267,135862,1
3268,135870,0
3269,135872,0
3270,135878,1
3271,135882,0
3272,135924,0
3273,135930,0
3274,135934,1
3275,135942,1
3276,135944,0
3277,135990,0
3278,136038,0
3279,136042,0
3280,136056,0
3281,136062,0
3282,136080,0
3283,136090,1
3284,136100,0
3285,136104,1
3286,136118,1
3287,136130,1
3288,136150,0
3289,136154,0
3290,136158,0
3291,136168,0
3292,136176,1
3293,136188,0
3294,136196,0
3295,136204,1
3296,136214,0
3297,136224,0
3298,136252,0
3299,136264,1
3300,136270,0
3301,136286,0
3302,136290,0
3303,136304,0
3304,136308,1
3305,136328,0
3306,136334,0
3307,136340,1
3308,136342,1
3309,136356,0
3310,136358,0
3311,136366,1
3312,136378,0
3313,136386,0
3314,136390,0
3315,136396,1
3316,136402,0
3317,136408,0
3318,136414,0
3319,136476,0
3320,136486,1
3321,136492,0
3322,136520,1
3323,136522,0
3324,136528,0
3325,136538,1
3326,136566,0
3327,136576,0
3328,136630,1
3329,136632,0
3330,136634,0
3331,136638,0
3332,136666,0
3333,136722,1
3334,136730,0
3335,136732,0
3336,136748,1
3337,136752,0
3338,136768,1
3339,136772,0
3340,136780,1
3341,136784,0
3342,136786,0
3343,136788,0
3344,136794,0
3345,136806,0
3346,136814,1
3347,136830,0
3348,136848,0
3349,136862,1
3350,136864,0
3351,136870,1
3352,136878,0
3353,136882,0
